触目伤心;chù mù shāng xīn;qui frappe les yeux et blesse le cœur;triste spectacle. ;;;;;;;;;;
疮痍满目;chuāng yí mǎn mù;ne voir que plaies et blessures;des plaies et blessures sautent aux yeux;être capot;subir une défaite totale;être criblé de blessures (de plaies);n’être que plaies et bosses;partout on voit la souffrance et la détresse dans le pays;être dévasté (ravagé) par la guerre ou un fléau (Aussi  满目疮痍 mǎn mù chuāng yí).;;;;
大饱眼福;dà bǎo yǎn fú;repaître ses yeux d’un spectacle;voir avec grand plaisir un spectacle agréable;se régaler les yeux.;;;;;;;;;
道路以目;dào lù yǐ mù;croiser quelqu'un dans la rue et le regarder (sans oser lui parler);n’exprimer que par les yeux la haine et la peur envers le souverain;gouverner brutalement. ;;;;;;;;;
丢人现眼;diū rén xiàn yǎn;perdre la face aux yeux d’autrui;se rendre ridicule.;;;;;;;;;;
夺眶而出;duó kuàng ‘ér chū;des larmes jaillissent de ses yeux;éclater en sanglots;fondre en larmes.;;;;;;;;;
独具只眼;dú jù zhī yǎn;avoir le coup d'œil juste;;avoir l'œil d’un maître;;avoir le compas dans l’œil (Aussi  别具只眼 bié jù zhī yǎn).;;;;;;;
耳濡目染;ěr rú mù rǎn;s'imprégner des choses qu'on entend et voit constamment;subir insensiblement l'influence du milieu;se laisser influencer par des choses vues et entendues (Aussi  目染耳濡 mù rǎn ěr rú目濡耳染 mù rú ěr rǎn).;;;;;;;;;
反目成仇;fǎn mù chéng chóu;détourner les yeux et devenir ennemis;se fâcher avec un ami.;;;;;;;;;;
放眼世界;fàng yǎn shì jiè;ouvrir les yeux pour regarder le monde;étendre son horizon à l’arène mondiale. ;;;;;;;;;;
佛眼相看;fó yǎn xiāng kàn;regarder avec les yeux de Bouddha;regarder avec bienveillance;avoir de la bonté pour quelqu'un;;regarder (voir) d’un bon œil.;;;;;;;
纲举目张;gāng jǔ mù zhāng;les mailles d'un filet s'ouvrent comme des yeux quand on en tire sur la corde principale;c'est en actionnant l'axe qu'on peut mettre en mouvement le reste. ;;;;;;;;;;
刮目相待;guā mù xiàng kàn;regarder quelqu'un d'un autre œil;avoir une appréciation toute nouvelle sur quelqu'un;regarder quelqu'un d’un œil nouveau;ne plus reconnaître quelqu'un qui a fait des progrès surprenants (Aussi  刮目相看 guā mù xiāng kàn另眼看待 lìng yǎn kàn dài另眼相待 lìng yǎn xiāng dài另眼相看 lìng yǎn xiàng kàn).;;;;;;;;
光彩夺目;guāng cǎi duó mù;d’une splendeur qui éblouit les yeux;briller d'un éclat éblouissant;d'une beauté éblouissante;avoir un éclat insoutenable;flamboyant (Aussi  璀璨夺目 cuǐ càn duó mù).;;;;;;;
过目不忘;guò mù bù wàng;pouvoir retenir quelque chose par cœur après l’avoir seulement parcouru;avoir une mémoire prodigieuse. ;;;;;;;;;;
过目成诵;guò mù chéng sòng;réciter une page après l'avoir parcourue;avoir une mémoire très sûre (infaillible).;;;;;;;;;;
蒿目时艰;hāo mù shí jiān;regarder au loin et s’attrister d’une situation dramatique;s’inquiéter beaucoup d’une situation angoissante.;;;;;;;;;;
慧眼识人;huì yǎn shì rén;avoir les yeux d’un maître pour reconnaître les talents;dénicher des talents.;;;;;;;;;;
火眼金睛;huǒ yǎn jīn jīng;avoir des yeux de feu;avoir un regard perçant;avoir un œil (des yeux) de lynx.;;;;;;;;;
极目眺望;jí mù tiào wàng;regarder au loin;le regard perdu dans le lointain (Aussi  极目远望 jí mù yuǎn wàng).;;;;;;;;;;
见钱眼开;jiàn qián yǎn kāi;à la vue de l’argent avoir les yeux brillants;se laisser fasciner par l’argent (Aussi  见钱眼红 jiàn qián yǎn hóng). ;;;;;;;;;;
金刚怒目;jīn gāng nù mù;les yeux farouches de l’escorte du Bouddha;visage effrayant et regard terrible;prendre un air furibond.;;;;;;;;;
举目无亲;jǔ mù wú qīn;lever les yeux et ne découvrir aucun parent;vivre dans un pays où l'on n'a ni parents ni amis;se sentir esseulé dans une contrée inconnue;au milieu des étrangers. ;;;;;;;;
举目千里;jǔ mù qiān lǐ ;porter son regard à mille lis;regarder au loin. ;;;;;;;;;;
举世瞩目;jǔ shì zhǔ mù;attirer l’attention du monde entier (Aussi  举世注目 jǔ shì zhù mù).;;;;;;;;;;;
老眼昏花;lǎo yǎn hūn huā   ;vieux yeux ne voient pas clairement;la vue est affaiblie par l’âge.;;;;;;;;;;
泪眼汪汪;lèi yǎn wāngwāng;avoir les larmes aux yeux.  ;;;;;;;;;;;
冷眼旁观;lěng yǎn páng guān;regarder d'un œil froid;observer d'un œil sec;regarder d'un œil indifférent;contempler quelque chose, avec froideur;;comme une vache regarde passer un train (Fam.).;;;;;;
冷眼相待;lěng yǎn xiāng dài;traiter quelqu'un avec un œil froid;traiter quelqu'un avec sécheresse;battre froid à quelqu’un.;;;;;;;;;
历历在目;lìlì zài mù;revoir nettement quelque chose;avoir une claire vision du passé;se rappeler nettement les scènes du passé;avoir présent à l’esprit;se montrer nettement au regard;être clairement à la vue;demeurer en pleine lumière.;;;;;
琳琅满目;lín láng mǎn mù;ne voir que de  beaux jades (choses précieuses);une riche collection d'objets d'art qui fascinent.;;;;;;;;;;
迷人眼目;mí rén yǎn mù;éblouir les yeux des hommes;n'être qu'un trompe-l'œil;tromper le public;bercer quelqu'un d’illusions;jeter de la poudre aux yeux.;;;;;;;
明眉大眼;míng méi dà yǎn;aux sourcils bien dessinés et aux grands yeux;avoir les traits charmants et beaux.;;;;;;;;;;
明目张胆;míng mù zhāng dǎ;Ouvrir les yeux et lâcher la bile;de façon flagrante;au vu et au su de tout le monde;au grand jour;sans scrupule;impudemment;sans vergogne.;;;;;
目不见睫;mù bù jiàn jié;on ne voit pas ses propres cils;ne pas avoir une vue claire sur soi-même;ne pas voir ses propres défauts. ;;;;;;;;;
目不交睫;mù bù jiāo jié;n’avoir pu fermer l’œil;;passer une nuit blanche. ;;;;;;;;;
目不窥园;mù bù kuī yuán;ne pas jeter un coup d’œil sur son jardin;pâlir (sécher) sur les livres;se plonger dans son travail. ;;;;;;;;;
目不忍睹;mù bù rěn dǔ;ne pas en pouvoir supporter la vue;horrible à voir;spectacle horrible. ;;;;;;;;;
目不识丁mù;bù shí dīng;ne même pas savoir lire le sinogramme «丁 »;ne savoir ni A ni B;ne pas savoir lireillettré (analphabète);ne pas connaître vingt mots.;;;;;;;;
目不暇接;mù bú xiá jiē;ne pas laisser aux yeux le loisir de tout contempler;avoir à peine le temps de promener ses regards sur toutes les belles choses;avoir les yeux emplis de beautés;une profusion (succession) d'objets précieux s'offre à la vue;ne pas avoir assez d’yeux pour tout voir.;;;;;;;
目不斜视;mù bù xié shì;regarder droit devant soi;avoir un regard droit et honnête;un air sérieux. ;;;;;;;;;
目不转睛;mù bù zhuǎn jīng;ne pas rouler les yeux;ne pas perdre (ne pas quitter) quelqu'un (quelque chose) de l’œil (des yeux);fixer ses regards sur quelque chose, avec insistanceavoir les yeux fixés sur …;sans quitter des yeux  ;dévorer des yeux (Aussi  目不转视 mù bù zhuǎn shì).;;;;;;;
目成心许;mù chéng xīn xǔ;se faire des yeux doux;échanger des regards pleins d’amour.;;;;;;;;;;
目瞪口呆;mù dèng kǒu dāi;yeux écarquillés (hagards) et bouche bée;abasourdi (ahuri, stupéfait, ébahi, confondu);être frappé (muet) de stupeur;;rester bouche bée;;en rester baba (Fam.) (Aussi  目瞪神呆 mù dèng shén dāi目定口呆 mù dìng kǒu dāi).;;;;;
目光炯炯;mù guāng jiǒng jiǒng;yeux perçants;les yeux brillants comme des grenats;regard vif.;;;;;;;;;
目光如豆;mù guāng rú dòu;champ de vision borné à un pois;n’avoir vu que son clocher;avoir des œillères;;être myope comme une taupe;;ne pas voir plus loin que le bout de son nez.;;;;;
目光短浅;mù guāng duǎn qiǎn;à la vue courte;avoir la vue basse;être borné;manquer de perspicacité (de prévoyance);;ne pas voir plus loin que le bout de son nez.;;;;;;
目光如炬;mù guāng rú jù;une vision claire comme une torcheavoir les yeux au bout des doigts;avoir un œil (des yeux) de lynx;grande clairvoyance;un regard pressant;un regard flamboyant de colère. ;;;;;;;
目光远大;mù guāng yuǎn dà;une longue vue;vue clairvoyante.;;;;;;;;;;
目击耳闻;mù jí ěr wén;voir de ses propres yeux et entendre de ses propres oreilles;assister personnellement à quelque chose;être le témoin de quelque chose. ;;;;;;;;;
目空一切;mù kōng yī qiē;ne rien trouver digne de ses regards;se placer au-dessus de tout ;être arrogant (hautain) (Aussi  目空一世 mù kōng yī shì).;;;;;;;;;
目迷五色;mù mí wǔ sè;des yeux fascinés par un chatoiement de couleurs;être ébloui par la bigarrure des couleurs;manquer de perspicacité;avoir l'esprit troublé devant une situation complexe. ;;;;;;;;
目送手挥;mù sòng shǒu huī;employer à la fois l’œil et la main;écrire ou peindre tout à loisir (Aussi  手挥目送 shǒu huī mù sòng). ;;;;;;;;;;
目挑心招;mù tiāo xīn zhāo;séduire le cœur par des regards provocants;;faire de l’œil et débiter des galanteries.;;;;;;;;;
目无全牛;mù wú quán niú;quand le boucher tue un bœuf, il en voit les détails;avoir une connaissance profonde et précieuse de son art;faire preuve d’ingéniosité dans son travail;maîtriser un art, une technique à force d’entraînement.;;;;;;;;
目无法纪;mù wú fǎ jì;ne pas avoir les lois dans les yeux;faire fi (se moquer) des lois et de la discipline;un hors-la-loi;;fouler aux pieds les lois.;;;;;;;
目中无人;mù zhōng wú rén;n'avoir d'yeux pour personne;regarder quelqu'un de haut;ne nourrir aucune estime pour;prétentieux et insolent;un air de condescendance royale;;regarder quelqu'un par-dessus l’épaule;;Le roi n’est pas son cousin (Prov.).;;;
怒目切齿;nù mù qiè chǐ;le regard furibond et les dents serrés;rage contenue;;grincer des dents de colère. ;;;;;;;;
怒目而视;nù mù ér shì;regarder de travers avec des yeux furibonds;des yeux étincelants de fureur;foudroyer quelqu'un du regard;;se regarder en chiens de faïence.;;;;;;;
七窍生烟;qī qiào shēng yān ;la fumée lui sort par les sept orifices de la tête;être fulminant de colère;écumer de rage;;;;;;;;;
热泪盈眶;rè lèi yíng kuàng;avoir les larmes aux yeux. ;;;;;;;;;;;
拭目以待;shì mù yǐ dài;se frotter les yeux pour voir ce qui s’ensuivra;suivre les résultats avec attention;attendre et voir;laisser venir (Aussi  拭目以观 shì mù yǐ guān).;;;;;;;;
死不瞑目;sǐ bú míng mù;garder les yeux ouverts même à ses derniers instants;ne pas se résigner à mourir;mourir sans avoir obtenu justice;mourir à regret à cause d’une tâche non accomplie ou d’une vengeance non assouvie;mourir victime d'une terrible injustice;ne pas pouvoir mourir en paix (Aussi  死不闭目sǐ bù bì mù). ;;;;;;
双目圆睁;shuāng mù yuán zhēng;écarquiller les yeux tout ronds;ouvrir démesurément les yeux;;faire des yeux tout ronds (Aussi  双眼圆睁 shuāng yǎn yuán zhēng).;;;;;;;;
睡眼惺忪;shuì yǎn xīng sōng;avoir les yeux mal réveillés;aux yeux ensommeillés. ;;;;;;;;;;
望眼欲穿;wàng yǎn yù chuān ;se crever les yeux à force de regarder;attendre avec une impatience fébrile;désirer ardemment.;;;;;;;;;
鲜艳夺目;xiān yàn duó mù;aux couleurs éclatantes qui éblouissent les yeux;couleurs étincelantes;une féerie de couleurs (Aussi  艳色耀目yàn sè yào mù).;;;;;;;;;
烟云过眼;yān yún guò yǎn ;comme des nuages et de la fumée qui passent devant les yeux;se dissiper comme le brouillard du matin;passager comme un météore;éphémère (fugitif) (Aussi  过眼云烟 guò yǎn yún yān).;;;;;;;;
眼馋肚饱;yǎn chán dù bǎo;les yeux pleins de désir et le ventre rassasié ;;avoir les yeux plus grands que le ventre. ;;;;;;;;;
眼高手低;yǎn gāo shǒu dī;yeux ambitieux, mains maladroites;viser trop haut pour ses faibles moyens;prompt à critiquer mais incapable d’exécuter;péter plus haut que son cul (vulgaire.);avoir les yeux plus gros que le ventre;la critique est aisée mais l'art est difficile (Prov.).;;;;;;
眼花耳聋;yǎn huā ěr lóng;avoir la vue brouillée et les oreilles sourdes;être âgé.  ;;;;;;;;;;
眼花耳热;yǎn huā ěr rè;yeux brouillés et oreilles brûlantes (sous le coup d’une griserie légère);être un peu ivre (pompette);prendre une cuite (Fam.).;;;;;;;;;
眼花缭乱;yǎn huā liáo luàn;avoir la vue brouillée (troublée);voir double;en mettre plein la vue à quelqu'un;;n’y voir que du feu;donner le vertige.;;;;;;
眼疾手快;yǎn jí shǒu kuài;les yeux acérés et l'oreille sensible;d’un mouvement rapide.;;;;;;;;;;
眼明手快;yǎn míng shǒu kuài;avoir l'œil vif et la main preste;précision et rapidité dans l’action;au geste rapide et à l’œil vif.;;;;;;;;;
耀眼争光;yào yǎn zhēng guāng;éblouissant les yeux et faisant honneur à;brillant;éclatant. ;;;;;;;;;
一板三眼;yī bǎn sān yǎn;une claquette trois yeux;battre la mesure à quatre temps;agir avec exactitude et précision;être réglé comme du papier à musique;être méticuleux et méthodique. ;;;;;;;
一饱眼福;yī bǎo yǎn fú;repaître ses yeux d’un spectacle;se régaler les yeux;;se rincer l’œil. ;;;;;;;;
一目了然;yī mù le rán;s’en rendre compte d'un coup d’œil;en avoir une idée nette;;sauter aux yeux;;crever les yeux;tomber sous le sens.;;;;;
一目十行;yī mù shí háng;parcourir dix lignes d’un seul regard;avoir une très grande facilité de lecture;parcourir (embrasser) dix lignes d'un coup d’œil;lire en diagonale.;;;;;;;;
引人注目;yǐn rén zhù mù;attirer les regards (l'œil);fixer (attirer) l’attention;spectaculaire (frappant, remarquable); taper dans l’œil à (de) quelqu’un. ;;;;;;;;
有目共赏;yǒu mù gòng shǎng;à le voir, on ne manque pas de s’exclamer;être admiré de tous;qui le voit l’admire.;;;;;;;;;
有眼如盲;yǒu yǎn rú máng;avoir des yeux mais rester comme aveugle;avoir les yeux dans la poche.;;;;;;;;;;
有眼无珠;yǒu yǎn wú zhū;avoir des yeux sans pupille;ne rien voir malgré ses yeux;être incapable de rien discerner;être aveugle.;;;;;;;;
睁眼瞎子;zhēng yǎn xiā zi;avoir les yeux ouverts mais aveugles;ne pas savoir lire;illettré;analphabète. ;;;;;;;;
众目共睹;zhòng mù gòng dǔ;au vu et au su de tous;être évident (clair) pour tous;;sauter aux yeux;sous l’œil attentif du public (Aussi  众目共视 zhòng mù gòng shì众目具瞻 zhòng mù jù zhān众目所归 zhòng mù suǒ guī有目共睹 yǒu mù gòng dǔ有目共见 yǒu mù gòng jiàn众目睽睽 zhòng mù kuí kuí).;;;;;;;
众目昭彰;zhòng mù zhāo zhāng;chacun le voit clairement;;cela saute aux yeux de tous. ;;;;;;;;;
圆颅方趾;yuán lú fāng zhǐ;crâne rond et pieds carrés;le genre humain;l’humanité;les hommes.;;;;;;;;
趾高气扬;zhǐ gāo qì yáng;marcher le pied haut d’un air conquérant;marcher avec arrogance;être orgueilleux et arrogant;porter la tête haute;bomber le torse;;orgueilleux comme un paon;fier comme un coq (Aussi  趾昂气粗 zhǐ áng qì cū).;;;;
哀毁骨立;āi huǐ gǔ lì ;réduit à un squelette par le chagrin;amaigri par le deuil. ;;;;;;;;;;
粉身碎骨;fěn shēn suì gǔ;avoir le corps pulvérisé et les os brisés;être réduit en poussière;se fracasser;corps et os réduits en charpie;se faire hacher en morceaux pour …;;;;;;;
钢筋铁骨;gāng jīn tiě gǔ;avoir une ossature en acier;;se porter (être solide) comme le Pont-Neuf;;être solide comme le fer.;;;;;;;
骨鲠在喉;gǔ gěng zài hóu;avoir une arête de poisson dans la gorge;avoir besoin de vider le trop-plein de son âme (de son cœur);avoir besoin d’épanchement. ;;;;;;;;;
骨肉离散;gǔ ròu lí sàn;séparer les os de la chair;séparation avec les proches parents (Aussi  骨肉分离 gǔ ròu fēn lí).;;;;;;;;;;
